title,price,my,make,model,body_type,battery,kw,range_km,odo
2019 Hyundai Kona electric Highlander Auto MY21,61830,2019,Hyundai,Kona,SUV,DC150kW,150,557,37502
2019 Tesla Model 3 Standard Range Plus Auto,60900,2019,Tesla,Model 3,Sedan,AC190kW,190,270,54000
2021 Tesla Model 3 Standard Range Plus Auto,59999,2021,Tesla,Model 3,Sedan,AC190kW,190,508,8990
2019 Tesla Model 3 Standard Range Plus Auto,59990,2019,Tesla,Model 3,Sedan,AC190kW,190,270,52000
2017 BMW i3 s 94Ah I01 Auto,59900,2017,BMW,i3,Hatch,DC135kW,135,260,17979
2019 Tesla Model 3 Standard Range Plus Auto,58000,2019,Tesla,Model 3,Sedan,AC190kW,190,270,19000
2019 Hyundai Kona electric Highlander Auto MY19,57888,2019,Hyundai,Kona,SUV,DC150kW,150,557,23051
2020 MINI Hatch Cooper SE First Edition Auto,59990,2020,MINI,Hatch,Hatch,DC135kW,135,270,10383
2019 BMW i3 s 120Ah I01 Auto,59888,2019,BMW,i3,Hatch,DC135kW,135,260,30165
2018 BMW i3 s 94Ah I01 Auto,56000,2018,BMW,i3,Hatch,DC135kW,135,260,22500
2020 Hyundai Kona electric Highlander Auto MY20,55800,2020,Hyundai,Kona,SUV,DC150kW,150,557,16800
2019 Hyundai Kona electric Highlander Auto MY19,54500,2019,Hyundai,Kona,SUV,DC150kW,150,557,35800
2019 Hyundai Kona electric Highlander Auto MY21,55980,2019,Hyundai,Kona,SUV,DC150kW,150,557,27179
2019 Hyundai Kona electric Highlander Auto MY19,53497,2019,Hyundai,Kona,SUV,DC150kW,150,557,27492
2017 BMW i3 94Ah I01 Auto,52990,2017,BMW,i3,Hatch,DC125kW,125,312,42733
2019 Hyundai Kona electric Elite Auto MY20,52690,2019,Hyundai,Kona,SUV,DC150kW,150,557,15821
2019 Nissan LEAF e+ Autech ZE1 Auto,52500,2019,Nissan,LEAF,Hatch,AC160kW,160,270,26581
2017 BMW i3 94Ah I01 Auto,52000,2017,BMW,i3,Hatch,DC125kW,125,312,46000
2019 Nissan LEAF e+ X ZE1 Auto,51990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,12940
2020 Hyundai Kona electric Elite Auto MY20,51987,2020,Hyundai,Kona,SUV,DC150kW,150,557,18350
2019 Nissan LEAF e+ X ZE1 Auto,52990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,9957
2019 Hyundai Kona electric Highlander Auto MY21,54990,2019,Hyundai,Kona,SUV,DC150kW,150,557,39380
2019 Hyundai Kona electric Elite Auto MY19,49995,2019,Hyundai,Kona,SUV,DC150kW,150,557,29033
2019 Hyundai Kona electric Elite Auto MY19,49995,2019,Hyundai,Kona,SUV,DC150kW,150,557,65109
2019 Nissan LEAF e+ X ZE1 Auto,50990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,12239
2019 Nissan LEAF ZE1 Auto,46990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,1953
2019 Nissan LEAF ZE1 Auto,46990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,2495
2019 Nissan LEAF e+ X ZE1 Auto,48990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,17512
2019 Nissan LEAF ZE1 Auto,45990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,3259
2019 Hyundai IONIQ electric Premium Auto MY19,46990,2019,Hyundai,IONIQ,Hatch,DC88kWE,88,115,8950
2019 Hyundai Kona electric Launch Edition Auto MY19,46980,2019,Hyundai,Kona,SUV,DC150kW,150,557,40738
2019 Nissan LEAF ZE1 Auto,44965,2019,Nissan,LEAF,Hatch,AC110kW,110,270,9231
2020 Hyundai IONIQ electric Elite Auto MY20,45736,2020,Hyundai,IONIQ,Hatch,DC100kW,100,373,33382
2016 BMW i3 60Ah I01 Auto,42995,2016,BMW,i3,Hatch,DC125kW,125,190,19250
2019 Nissan LEAF ZE1 Auto,42990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,8365
2021 MG ZS EV Essence Auto MY21,42888,2021,MG,ZS EV,SUV,AC105kW,105,263,2465
2020 Nissan LEAF ZE1 Auto,44888,2020,Nissan,LEAF,Hatch,AC110kW,110,270,8912
2019 Nissan LEAF ZE1 Auto,42500,2019,Nissan,LEAF,Hatch,AC110kW,110,270,23500
2019 Nissan LEAF ZE1 Auto,42500,2019,Nissan,LEAF,Hatch,AC110kW,110,270,7200
2021 MG ZS EV Essence Auto MY21,41888,2021,MG,ZS EV,SUV,AC105kW,105,263,4565
2020 MG ZS EV Essence Auto MY21,41490,2020,MG,ZS EV,SUV,AC105kW,105,263,1457
2019 Nissan LEAF ZE1 Auto,41000,2019,Nissan,LEAF,Hatch,AC110kW,110,270,18515
2019 Nissan LEAF ZE1 Auto,41690,2019,Nissan,LEAF,Hatch,AC110kW,110,270,8247
2019 Nissan LEAF ZE1 Auto,38990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,16755
2018 Nissan LEAF ZE1 Auto,38988,2018,Nissan,LEAF,Hatch,AC110kW,110,270,16901
2016 Nissan LEAF X AZE0 Auto,38988,2016,Nissan,LEAF,Hatch,80,80,270,19551
2018 Nissan LEAF ZE1 Auto,38800,2018,Nissan,LEAF,Hatch,AC110kW,110,270,29500
2020 MG ZS EV Essence Auto MY21,38500,2020,MG,ZS EV,SUV,AC105kW,105,263,10915
2018 Nissan LEAF ZE1 Auto,39590,2018,Nissan,LEAF,Hatch,AC110kW,110,270,19032
2015 BMW i3 60Ah I01 Auto,37990,2015,BMW,i3,Hatch,DC125kW,125,190,26906
2017 Nissan LEAF ZE1 Auto,35990,2017,Nissan,LEAF,Hatch,AC110kW,110,270,29753
2018 Nissan LEAF ZE1 Auto,35800,2018,Nissan,LEAF,Hatch,AC110kW,110,270,12570
2014 BMW i3 60Ah I01 Auto,36990,2014,BMW,i3,Hatch,DC125kW,125,190,52737
2018 Nissan LEAF ZE1 Auto,36990,2018,Nissan,LEAF,Hatch,AC110kW,110,270,58522
2017 Nissan LEAF ZE1 Auto,34990,2017,Nissan,LEAF,Hatch,AC110kW,110,270,30703
2018 Nissan LEAF ZE1 Auto,34950,2018,Nissan,LEAF,Hatch,AC110kW,110,270,24887
2018 Nissan LEAF ZE1 Auto,33880,2018,Nissan,LEAF,Hatch,AC110kW,110,270,27100
2018 Nissan LEAF ZE1 Auto,31500,2018,Nissan,LEAF,Hatch,AC110kW,110,270,21405
2015 BMW i3 60Ah I01 Auto,31293,2015,BMW,i3,Hatch,DC125kW,125,190,118194
2016 Nissan LEAF Autech AZE0 Auto,29300,2016,Nissan,LEAF,Hatch,80,80,270,44000
2016 Nissan LEAF S AZE0 Auto,28888,2016,Nissan,LEAF,Hatch,80,80,270,27153
2016 Renault Kangoo Maxi Z.E LWB Auto,28650,2016,Renault,Kangoo,Van,AC44kWE,44,200,17887
2017 Nissan LEAF G Thanks Edition AZE0 Auto,28990,2017,Nissan,LEAF,Hatch,,,270,7153
2015 Nissan LEAF AZE0 Auto,26990,2015,Nissan,LEAF,Hatch,AC80kWE,80,270,62257
2016 Nissan LEAF G AZE0 Auto,26888,2016,Nissan,LEAF,Hatch,80,80,270,34380
2016 Nissan LEAF G AZE0 Auto,26990,2016,Nissan,LEAF,Hatch,80,80,270,39312
2016 Nissan LEAF X AZE0 Auto,25100,2016,Nissan,LEAF,Hatch,80,80,270,31000
2013 Renault Kangoo Maxi Z.E LWB Auto,24990,2013,Renault,Kangoo,Van,AC44kWE,44,200,34755
2015 Nissan e-NV200 Auto,25990,2015,Nissan,,,AC80kWE,80,270,64015
2015 Nissan LEAF AZE0 Auto,24000,2015,Nissan,LEAF,Hatch,AC80kWE,80,270,32000
2014 Nissan LEAF AZE0 Auto,22888,2014,Nissan,LEAF,Hatch,AC80kWE,80,270,51378
2016 Nissan LEAF X AZE0 Auto,22000,2016,Nissan,LEAF,Hatch,80,80,270,38200
2016 Nissan LEAF S AZE0 Auto,21999,2016,Nissan,LEAF,Hatch,80,80,270,38500
2016 Nissan LEAF G AZE0 Auto,21990,2016,Nissan,LEAF,Hatch,80,80,270,40797
2014 Nissan LEAF AZE0 Auto,20988,2014,Nissan,LEAF,Hatch,AC80kWE,80,270,38417
2013 Nissan LEAF AZE0 Auto,20988,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,37535
2016 Nissan LEAF G AZE0 Auto,20500,2016,Nissan,LEAF,Hatch,80,80,270,25000
2015 Nissan LEAF AZE0 Auto,19999,2015,Nissan,LEAF,Hatch,AC80kWE,80,270,61000
2013 Nissan LEAF AZE0 Auto,19990,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,59000
2015 Nissan LEAF Autech AZE0 Auto,19990,2015,Nissan,LEAF,Hatch,AC80kWE,80,270,75000
2016 Nissan LEAF G AZE0 Auto,20990,2016,Nissan,LEAF,Hatch,80,80,270,30390
2014 Nissan LEAF AZE0 Auto,19988,2014,Nissan,LEAF,Hatch,AC80kWE,80,270,38446
2014 Nissan LEAF AZE0 Auto,19950,2014,Nissan,LEAF,Hatch,AC80kWE,80,270,57200
2013 Nissan LEAF AZE0 Auto,18888,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,73367
2013 Nissan LEAF AZE0 Auto,18750,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,43000
2014 Nissan LEAF AZE0 Auto,18400,2014,Nissan,LEAF,Hatch,AC80kWE,80,270,49000
2015 Nissan LEAF Autech AZE0 Auto,18990,2015,Nissan,LEAF,Hatch,AC80kWE,80,270,65798
2013 Nissan LEAF AZE0 Auto,18000,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,63800
2013 Nissan LEAF AZE0 Auto,17990,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,32471
2012 Nissan LEAF ZE0 Auto,17990,2012,Nissan,LEAF,Hatch,AC80kWE,80,120,33015
2012 Nissan LEAF ZE0 Auto,17500,2012,Nissan,LEAF,Hatch,AC80kWE,80,120,46700
2012 Nissan LEAF ZE0 Auto,17250,2012,Nissan,LEAF,Hatch,AC80kWE,80,120,70000
2013 Nissan LEAF AZE0 Auto,15900,2013,Nissan,LEAF,Hatch,AC80kWE,80,270,57192
2012 Nissan LEAF ZE0 Auto,15950,2012,Nissan,LEAF,Hatch,AC80kWE,80,120,58912
2010 Mitsubishi i-MiEV GA Auto MY10,8900,2010,Mitsubishi,,Hatch,AC47kWE,47,160,80000
2020 Porsche Taycan Turbo S Y1A Auto AWD MY21,379800,2020,Porsche,Taycan,Sedan,AC460kW,460,405,100
2021 Porsche Taycan Turbo Y1A Auto AWD MY21,319500,2021,Porsche,Taycan,Sedan,AC460kW,460,420,1829
2020 Porsche Taycan Turbo Y1A Auto AWD MY21,327900,2020,Porsche,Taycan,Sedan,AC460kW,460,420,655
2020 Porsche Taycan Turbo Y1A Auto AWD MY21,324990,2020,Porsche,Taycan,Sedan,AC460kW,460,420,5011
2021 Porsche Taycan 4S Y1A Auto AWD MY21,239995,2021,Porsche,Taycan,Sedan,AC320kW,320,365,54
2020 Audi e-tron 55 First Edition Auto quattro MY20,199125,2020,Audi,e-tron,SUV,AC265kW,265,446,4200
2021 Audi e-tron 50 Auto quattro MY21,181054,2021,Audi,e-tron,SUV,AC230kW,230,341,2536
2021 Jaguar I-PACE EV400 HSE Auto AWD MY21,179888,2021,Jaguar,I-PACE,SUV,294kW,294,270,10
2021 Audi e-tron 55 Auto quattro MY21,178990,2021,Audi,e-tron,SUV,AC265kW,265,463,2800
2020 Audi e-tron 55 Auto quattro MY20,172850,2020,Audi,e-tron,SUV,AC265kW,265,446,4296
2020 Audi e-tron 55 First Edition Auto quattro MY20,171880,2020,Audi,e-tron,SUV,AC265kW,265,436,2010
2021 Jaguar I-PACE EV400 HSE Auto AWD MY21,169990,2021,Jaguar,I-PACE,SUV,294kW,294,270,10
2020 Audi e-tron 55 Auto quattro MY21,169990,2020,Audi,e-tron,SUV,AC265kW,265,463,2001
2020 Audi e-tron 55 Auto quattro MY20,169850,2020,Audi,e-tron,SUV,AC265kW,265,446,2346
2020 Audi e-tron 50 Auto quattro MY20,164990,2020,Audi,e-tron,SUV,AC230kW,230,347,2011
2021 Audi e-tron 55 Auto quattro MY21,169990,2021,Audi,e-tron,SUV,AC265kW,265,463,2800
2020 Audi e-tron 55 First Edition Auto quattro MY20,179990,2020,Audi,e-tron,SUV,AC265kW,265,446,2036
2021 Audi e-tron 50 Auto quattro MY21,162990,2021,Audi,e-tron,SUV,AC230kW,230,341,2300
2021 Audi e-tron 55 Auto quattro MY21,161990,2021,Audi,e-tron,SUV,AC265kW,265,452,2100
2020 Audi e-tron 50 Auto quattro MY20,169990,2020,Audi,e-tron,SUV,AC230kW,230,347,6021
2020 Audi e-tron 50 Auto quattro MY20,151880,2020,Audi,e-tron,SUV,AC230kW,230,336,7300
2019 Jaguar I-PACE EV400 SE Auto AWD MY20,149990,2019,Jaguar,I-PACE,SUV,294kW,294,270,1520
2019 Jaguar I-PACE EV400 HSE Auto AWD MY20,146089,2019,Jaguar,I-PACE,SUV,294kW,294,270,3860
2020 Audi e-tron 50 Auto quattro MY20,152308,2020,Audi,e-tron,SUV,AC230kW,230,347,3611
2020 Audi e-tron 55 Auto quattro MY20,144990,2020,Audi,e-tron,SUV,AC265kW,265,436,6772
2020 Audi e-tron 50 Auto quattro MY20,144850,2020,Audi,e-tron,SUV,AC230kW,230,336,2246
2020 Audi e-tron 55 Auto quattro MY20,139990,2020,Audi,e-tron,SUV,AC265kW,265,436,7700
2020 Audi e-tron 55 First Edition Auto quattro MY20,146008,2020,Audi,e-tron,SUV,AC265kW,265,446,7253
2020 Mercedes-Benz EQC EQC400 Electric Art Line Auto 4MATIC,137880,2020,Mercedes-Benz,EQC,SUV,AC300kW,300,434,2001
2020 Audi e-tron 55 First Edition Auto quattro MY20,139880,2020,Audi,e-tron,SUV,AC265kW,265,436,7106
