title,price,odometer,body,trans,engline,state,seller,state_2,odo_adj,id,seller_ad,state_ad,state_only,price_adj,body_adj,trans_ad,odo_ad,engine_ad
2021 Hyundai Venue Auto MY21,"$26,293 ",Build date Mar 2021,SUV,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19136,incorrect seller,"NSW
",NSW,26293,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai Venue Auto MY21,"$26,293 ",Build date Jun 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Dealer Used Car,"VIC
",date,19137,incorrect seller,"VIC
",VIC,26293,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Active Manual MY21,"$26,359 ",Build date May 2021,SUV,Manual,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19139,incorrect seller,"","",26359,SUV,Manual,0,4cyl 1.6L Petrol
2021 Hyundai Venue Active Manual MY21,"$26,359 ",Build date May 2021,SUV,Manual,4cyl 1.6L Petrol,"",Dealer Used Car,"",date,19140,incorrect seller,"","",26359,SUV,Manual,0,4cyl 1.6L Petrol
2021 Hyundai Venue Active Manual MY21,"$26,359 ",Build date Jan 2021,SUV,Manual,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19141,incorrect seller,"","",26359,SUV,Manual,0,4cyl 1.6L Petrol
2021 Hyundai Venue Active Manual MY21,"$26,359 ",Build date Jun 2021,SUV,Manual,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19143,incorrect seller,"","",26359,SUV,Manual,0,4cyl 1.6L Petrol
2021 Hyundai Venue Active Manual MY21,"$26,359 ",Build date Jul 2021,SUV,Manual,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19144,incorrect seller,"","",26359,SUV,Manual,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19145,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Feb 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19146,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Dealer Used Car,"",date,19149,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19150,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19151,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Dealer Used Car,"",date,19152,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Jun 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19153,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Apr 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19154,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19156,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19157,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Jun 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19159,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Jul 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19160,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Dealer Used Car,"",date,19161,incorrect seller,"","",26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Jun 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Private Seller Car,"VIC
",date,19163,incorrect seller,"VIC
",VIC,26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Apr 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Private Seller Car,"VIC
",date,19165,incorrect seller,"VIC
",VIC,26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Apr 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Private Seller Car,"VIC
",date,19166,incorrect seller,"VIC
",VIC,26390,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,390 ",Build date Apr 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
",Private Seller Car,"VIC
",date,19167,incorrect seller,"VIC
",VIC,26390,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Jul 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Dealer Used Car,"",date,19176,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Feb 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19177,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Jul 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19178,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Jul 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19180,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Jan 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19181,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Jan 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19182,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Feb 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Private Seller Car,"",date,19184,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,452 ",Build date Jun 2021,SUV,Automatic,4cyl 1.6L Petrol,"",Dealer Used Car,"",date,19185,incorrect seller,"","",26452,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Apr 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Private Seller Car,"VIC
",date,19193,incorrect seller,"VIC
",VIC,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"NSW
",Private Seller Car,"NSW
",date,19194,incorrect seller,"NSW
",NSW,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Feb 2021,SUV,Automatic,4cyl 1.6L Petrol,"SA
",Private Seller Car,"SA
",date,19195,incorrect seller,"SA
",SA,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"SA
",Private Seller Car,"SA
",date,19196,incorrect seller,"SA
",SA,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Feb 2021,SUV,Automatic,4cyl 1.6L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19197,incorrect seller,"NSW
",NSW,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Jul 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Private Seller Car,"VIC
",date,19198,incorrect seller,"VIC
",VIC,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Jul 2021,SUV,Automatic,4cyl 1.6L Petrol,"VIC
",Private Seller Car,"VIC
",date,19199,incorrect seller,"VIC
",VIC,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"QLD
",Dealer Used Car,"QLD
",date,19200,incorrect seller,"QLD
",QLD,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"NSW
",Private Seller Car,"NSW
",date,19201,incorrect seller,"NSW
",NSW,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai Venue Auto MY21,"$26,541 ",Build date Mar 2021,SUV,Automatic,4cyl 1.6L Petrol,"QLD
",Private Seller Car,"QLD
",date,19202,incorrect seller,"QLD
",QLD,26541,SUV,Automatic,0,4cyl 1.6L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jan 2021,Hatch,Automatic,4cyl 2.0L Petrol,"VIC
",Private Seller Car,"VIC
",date,19253,incorrect seller,"VIC
",VIC,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"VIC
",Private Seller Car,"VIC
",date,19254,incorrect seller,"VIC
",VIC,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"VIC
",Dealer Used Car,"VIC
",date,19257,incorrect seller,"VIC
",VIC,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Dealer Used Car,"",date,19260,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19261,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Apr 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19262,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Apr 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19265,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19266,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19267,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19268,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19273,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19274,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19275,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19276,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19277,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19279,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Dealer Used Car,"",date,19281,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Apr 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19282,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19283,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Dealer Used Car,"",date,19284,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Mar 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19285,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19288,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19292,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19294,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19296,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19297,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19298,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19299,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19300,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19301,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Mar 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19302,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19304,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19305,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19306,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19307,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Dealer Used Car,"",date,19308,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19309,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19310,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19311,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19312,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Apr 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19313,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19314,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19315,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19316,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Dealer Used Car,"",date,19317,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"",Private Seller Car,"",date,19318,incorrect seller,"","",27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19319,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19320,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19321,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19322,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19323,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19324,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19325,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19326,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19327,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19329,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19330,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19331,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19332,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19333,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jan 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19334,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19335,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19336,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19337,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19338,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19339,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Private Seller Car,"NSW
",date,19340,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
",Dealer Used Car,"NSW
",date,19341,incorrect seller,"NSW
",NSW,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"WA
",Private Seller Car,"WA
",date,19343,incorrect seller,"WA
",WA,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"WA
",Dealer Used Car,"WA
",date,19344,incorrect seller,"WA
",WA,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"WA
",Private Seller Car,"WA
",date,19345,incorrect seller,"WA
",WA,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Hyundai i30 Auto MY21,"$27,490 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"WA
",Private Seller Car,"WA
",date,19346,incorrect seller,"WA
",WA,27490,Hatch,Automatic,0,4cyl 2.0L Petrol
